GEOdetailed,quinade,tyr,hc,GMRealPcGDP,GMRealPcGDPgrowth,GMLifeEx,Thc,prisectersum,Healthindex,MeanEnrolIndex,NIHDI,logGMRealPcGDP,TEffLegExe,NIHDI10,TInstitutions,TMyInstitutions,TInstitutions6t,TWBGIndex3,TEffandResGov,polit08,polit09,polit13,polit14
"Western Europe",1810,,,2201.325,-.098453,37.275143,,,.2657714,,,7.662531,,,,,,,,,,,
"Western Europe",1815,,,2257,.8005413,37.995143,,,.2768483,,,7.682312,3.333333,,,,,,5.662521,3,1,1.25,1.25
"Western Europe",1820,,,2313.225,.7713503,38.142571,,33.27971,.2791165,.1109324,.1608294,7.706445,3.333333,1.608294,,,,,5.662521,3,1,1.25,1.25
"Western Europe",1825,,,2409.225,.9853958,38.036286,,34.93283,.2774813,.1164428,.1650092,7.74608,3.333333,1.650092,,,,,5.643117,3,.94999999,1.25,1.25
"Western Europe",1830,,,2509.975,.8705409,37.937143,,36.60099,.275956,.1220033,.1691439,7.788911,3.4,1.691439,,,,,5.662521,3,1,1.3200001,1.3200001
"Western Europe",1835,,,2657,1.120361,38.291143,,40.4274,.2814022,.134758,.1796827,7.845831,3.333333,1.796828,,,,,5.662521,3,1,1.4,1.4
"Western Europe",1840,,,2779.2,.952441,38.380571,,42.94649,.282778,.143155,.1859955,7.893615,3.333333,1.859955,,,,,5.662521,3,1,1.4,1.4
"Western Europe",1845,,,2902.9,.8165839,37.857714,,43.89061,.2747341,.146302,.1856166,7.94085,4.166667,1.856166,,,,,6.789085,2.7333333,1.48,1.72,1.64
"Western Europe",1850,,,3076.825,1.774028,38.462571,,47.12602,.2840396,.1570867,.1964143,7.997407,5.266666,1.964143,,,,,7.718335,2.5333333,1.6,2.2,2
"Western Europe",1855,,,3378.25,1.647915,37.215714,,48.79493,.2648571,.1626498,.1927726,8.09246,4.861111,1.927726,,,,,7.447663,2.6666667,1.6,2.1666667,2
"Western Europe",1860,,,3564.925,1.539949,38.478286,,50.30956,.2842813,.1676985,.2039188,8.149144,5,2.039188,,,,,7.709305,2.7,1.6,2.3,2
"Western Europe",1865,,,3784.9,1.317164,38.000286,,53.2963,.2769275,.1776543,.2079958,8.208871,5.8,2.079958,,,,,7.797956,2.6666667,1.6,2.4000001,2
"Western Europe",1870,2.08,1.25,4048.95,1.542795,37.837429,1.822392,65.16979,.274422,.2172326,.2317259,8.274085,6.533333,2.317259,,,,,7.918013,2.4400001,1.6799999,2.48,1.92
"Western Europe",1875,2.19,1.25,4270.1,.0827473,39.777429,1.806245,68.39164,.3042681,.2279721,.2527226,8.32563,6.633333,2.527226,,,,,8.357634,2.4000001,2,2.5999999,2
"Western Europe",1880,2.37,1.29,4480.65,1.754877,40.820857,1.940601,64.49969,.3203209,.2149989,.2495955,8.373785,6.833333,2.495955,,,,,8.357634,2.4000001,2,2.5999999,2
"Western Europe",1885,2.54,1.29,4811.2,1.230025,42.173143,1.935207,70.81089,.3411253,.2360363,.2716553,8.436617,6.833333,2.716553,,,,,8.357634,2.4000001,2,2.5999999,2
"Western Europe",1890,2.69,1.32,5097.825,1.372611,43.157143,2.030921,71.68325,.3562637,.2389442,.2791473,8.497457,6.333333,2.791473,,,,,8.357634,2.5,2,2.5999999,2
"Western Europe",1895,2.86,1.35,5538.925,1.712345,45.7,2.151926,73.09154,.3953846,.2436385,.2970938,8.577347,6.333333,2.970938,,,,,8.357634,2.5,2,2.5999999,2
"Western Europe",1900,3.02,1.37,5792.875,.6797944,46.853429,2.189677,74.42908,.4131297,.2480969,.3083565,8.624382,6.333333,3.083565,,,,,8.357634,2.5,2,2.5999999,2
"Western Europe",1905,3.22,1.40,6221.7,1.539885,48.536571,2.288375,76.65672,.4390242,.2555224,.3232848,8.69479,6.333333,3.232848,,,,,8.357634,2.5,2,2.5999999,2
"Western Europe",1910,3.46,1.46,6529.6,-.5100958,50.088857,2.484424,81.86115,.4629055,.2728705,.3443218,8.747164,6.333333,3.443218,,,,,8.357634,2.5,2,2.5999999,2
"Western Europe",1915,3.75,1.51,5738.85,-1.007269,46.116,2.663927,84.05663,.4017846,.2801887,.323085,8.61785,7.857143,3.23085,,,,,9.344061,2.1428571,2.5714285,3,2
"Western Europe",1920,4.10,1.53,6982.95,6.462108,55.747429,2.733445,90.73088,.5499604,.3024363,.3973621,8.815705,7.857143,3.973621,,,,,9.41046,2,2.5714285,3,2
"Western Europe",1925,4.38,1.59,8401.6,3.193115,57.376857,2.912556,86.45419,.5750286,.2881806,.3991001,9.003551,7.857143,3.991001,,,,,9.41046,2,2.5714285,3,2
"Western Europe",1930,4.61,1.64,8438.225,-1.293583,59.747143,3.090363,94.29945,.6114945,.3143315,.4332522,9.004436,7.238095,4.332522,,,,,8.482035,2.057143,2.2857144,2.6285715,1.8857143
"Western Europe",1935,4.98,1.67,9074.7,3.188703,61.353714,3.18296,99.02747,.636211,.3300915,.4558362,9.078115,6.666667,4.558362,,,,,7.50629,2.1428571,2,2.2857144,1.7142857
"Western Europe",1940,5.29,1.72,9041.7,-3.339452,57.290286,3.350276,101.5837,.5736967,.3386123,.4384421,9.038307,,4.384421,,,,,,,,,
"Western Europe",1945,5.60,1.77,9863.1,7.689318,61.502,3.517322,111.0731,.6384923,.3702435,.4840347,9.075954,8,4.840346,8.464355,9.825903,8.597555,,9.360563,2,2.4000001,3,2
"Western Europe",1950,6.19,1.91,12206.225,4.348708,67.914,3.954954,122.7236,.7371385,.4090787,.5484307,9.342695,8,5.484307,8.710239,9.799949,8.796889,,9.360563,2,2.4000001,3,2
"Western Europe",1955,6.40,1.91,14767.025,3.771078,69.461429,3.970587,125.6797,.7609451,.4189322,.5637284,9.549204,7.833333,5.637284,8.706619,9.759604,8.850855,,9.370266,2,2.4333334,3,2
"Western Europe",1960,6.51,1.93,17558.25,4.244245,70.65,4.02292,149.0959,.7792308,.4969862,.6215248,9.729924,7.708333,6.215248,8.645088,9.405161,8.699332,,9.34116,2,2.3333333,3,2
"Western Europe",1965,7.08,2.04,20724.35,3.70054,71.257429,4.39544,151.5217,.7885758,.5050722,.6297548,9.903811,7.708333,6.297548,8.759615,9.437244,8.811953,,9.447732,1.8333334,2.4333334,3,2
"Western Europe",1970,7.64,2.16,25351.25,3.95454,71.931429,4.762367,162.5991,.7989451,.541997,.6565644,10.11087,7.708333,6.565644,9.077473,9.599928,9.198215,,9.467136,1.8333334,2.5,3,2
"Western Europe",1975,8.16,2.28,27992.85,1.895441,73.159429,5.169928,175.6817,.8178374,.5856057,.6910365,10.22029,7.135417,6.910365,9.13553,9.526611,9.262688,,9.134354,2,2.375,2.875,2
"Western Europe",1980,8.57,2.40,30577.075,1.348319,74.345714,5.549444,183.6089,.8360879,.6120297,.7141789,10.30995,7.135417,7.141788,9.136163,9.556308,9.285935,,9.134354,2,2.375,2.875,2
"Western Europe",1985,8.87,2.44,34329.125,3.034737,75.643714,5.668394,192.0088,.8560572,.6400293,.7389628,10.42194,7.322917,7.389628,9.147521,9.620644,9.361042,,9.134354,2,2.375,2.875,2
"Western Europe",1990,9.41,2.59,38672.9,1.282996,76.691429,6.176098,203.6398,.8721758,.6787992,.7679235,10.53321,7.175926,7.679236,9.191606,9.664212,9.44548,,9.178893,2,2.4444444,2.8888888,2
"Western Europe",1995,9.96,2.71,41851.325,2.33987,77.871429,6.579024,226.9771,.8903297,.7565905,.8193859,10.61143,7.175926,8.19386,9.259781,9.667942,9.468397,9.245511,9.178893,2,2.4444444,2.8888888,2
"Western Europe",2000,10.34,2.83,47015.25,1.461873,79.017143,6.965188,239.8631,.9079561,.7995437,.8511062,10.7194,7.175926,8.511062,9.265596,9.690109,9.516465,9.306121,9.178893,2,2.4444444,2.8888888,2
"Western Europe",2005,10.91,2.97,50892.525,.7964668,80.385714,7.410533,242.1124,.929011,.8070415,.8648844,10.79475,7.175926,8.648845,9.294554,9.644394,9.505107,9.273442,9.178893,2,2.4444444,2.8888888,2
"Western Europe",2010,11.61,3.22,51540.65,.9504833,81.248571,8.228643,250.7353,.9422857,.8357844,.8865592,10.81175,,8.865593,9.22111,,,9.305518,,,,,
"Western Europe",2015,,,52622.625,1.134962,81.592857,,,.9475824,,,10.83375,,,,,,,,,,,
